"","treated1","treated2","treated3","untreated1","untreated2","untreated3","untreated4"
"FBgn0000046",32.4045041471656,40.7214384458215,15.6127530838427,10.5423792627786,27.8862186785395,20.0139472393817,18.6247182528208
"FBgn0000047",18.9535778973988,11.822353097174,4.80392402579776,6.14972123662088,11.7122118449866,6.15813761211744,5.32134807223451
"FBgn0000052",1937.54478570505,2420.95519534352,2296.27568433133,2658.43663743068,2000.55732799842,2500.20387051968,2586.17516310597
"FBgn0000053",1996.23973661313,2566.76421687533,2484.82970234389,1979.33170658669,1607.36164463102,1972.14357028061,2095.28080344234
"FBgn0000054",604.068869762257,623.957524573072,642.52483845045,755.537180499136,619.631779037147,685.092809348065,649.20446481261
"FBgn0000055",0.611405738625766,0,0,0,0,0,0
"FBgn0000056",0,0,0,0,0,0,0
"FBgn0000057",597.343406637374,726.417918081913,707.37781279872,707.217942211401,638.036683364983,685.092809348065,717.0516527336
"FBgn0000061",2.44562295450307,1.31359478857489,1.20098100644944,0,0.55772437357079,1.53953440302936,3.99101105417588
"FBgn0000063",449.383217889938,445.308633326887,422.745314270203,411.152791248367,408.254241453818,338.697568666459,357.860657857771
"FBgn0000064",7989.85019236151,9117.66142749829,9493.75485598282,6820.91938301778,6899.05050107067,7711.52782477406,7387.36146127956
"FBgn0000071",594.286377944245,672.560531750342,713.382717830967,72.0395916289874,107.083079725592,113.925545824173,122.391005661394
"FBgn0000075",2.44562295450307,1.31359478857489,1.20098100644944,0.878531605231554,2.78862186785395,3.07906880605872,2.66067403611726
"FBgn0000077",206.043733916883,218.056734903431,235.39227726409,247.745912675298,218.070230066179,193.981334781699,250.103359395022
"FBgn0000078",11.6167090338896,22.3311114057731,21.6176581160899,32.5056693935675,27.3284943049687,38.488360075734,49.2224696681692
"FBgn0000079",50.1352705673128,112.96915181744,132.107910709438,127.387082758575,141.661990886981,295.590605381637,256.755044485315
"FBgn0000083",4519.51121992166,5808.71615507815,5947.25794393762,5504.87903838091,4731.17586100101,5548.48198851781,6038.39972496811
"FBgn0000084",1228.92553463779,1794.3704811933,1767.84404149357,1624.40493807314,1465.14192937046,1975.22263908667,2015.46058235882
"FBgn0000092",17.1193606815215,15.7631374628987,15.6127530838427,7.90678444708398,7.80814122999106,10.7767408212055,13.3033701805863
"FBgn0000094",31.7930984085399,21.0175166171982,20.4166771096405,15.813568894168,15.6162824599821,32.3302224636166,10.642696144469
"FBgn0000097",3193.37217284238,3073.81180526524,2900.3691305754,2690.06377521902,3317.90229837263,3405.45009950094,2753.79762738136
"FBgn0000099",2.44562295450307,1.31359478857489,0,0.878531605231554,1.11544874714158,4.61860320908808,1.33033701805863
"FBgn0000100",20071.8389933453,26371.7289754294,24955.1843330129,24455.6842948308,24714.4401660424,27089.6473557046,30189.3379508044
"FBgn0000108",51.3580820445644,55.1709811201453,55.2451262966742,18.4491637098626,53.5415398627958,66.1999793302625,50.5528066862279
"FBgn0000109",164.468143690331,90.6380404116672,103.284366554652,200.305205992794,113.775772208441,106.227873809026,148.997746022566
"FBgn0000114",3.6684344317546,2.62718957714978,4.80392402579776,0,7.25041685642027,6.15813761211744,1.33033701805863
"FBgn0000115",538.037049990674,583.23608612725,643.725819456899,584.223517478983,565.532514800781,521.902162626953,570.714580747151
"FBgn0000116",698.225353510625,1229.52472210609,1055.66230466906,410.274259643136,366.98263780958,464.939389714867,383.137061200885
"FBgn0000117",9794.71993278478,12408.2163728784,12264.4180378617,9736.76578078131,9839.93112290944,10829.0849909085,10815.6399568166
"FBgn0000119",607.125898455386,633.152688093096,607.696389263416,695.79703134339,580.033348513621,683.553274945036,697.096597462721
"FBgn0000120",0,0,0,0,0,0,0
"FBgn0000121",14.0623319883926,7.88156873144933,6.0049050322472,8.78531605231554,12.2699362185574,9.23720641817616,5.32134807223451
"FBgn0000137",0.611405738625766,0,0,0,0,0,0
"FBgn0000139",546.596730331435,534.633078949979,559.657149005439,746.751864446821,732.292102498447,648.14398367536,762.283111347594
"FBgn0000140",1031.44148106167,1044.30785691704,845.490628540405,1073.56562159296,969.882685639603,879.074144129764,778.247155564297
"FBgn0000142",1703.37638781139,1871.87257371921,1922.77059132555,1916.07743101002,2019.51995669983,2129.1760793896,1778.66059314439
"FBgn0000146",2016.41612598778,1871.87257371921,1770.24600350647,1417.0714792385,1300.61323916708,1291.66936414163,1366.25611754621
"FBgn0000147",476.285070389472,517.556346698506,462.377687483034,400.610411985588,322.922412297487,327.920827845254,400.431442435647
"FBgn0000150",8450.85011928534,11034.1962240291,10340.4464655297,8159.80154939067,6752.36899082155,8345.81599882216,9551.81978966095
"FBgn0000152",477.507881866723,550.396216412878,588.480693160225,543.811063638332,419.408728925234,503.427749790601,493.555033699751
"FBgn0000153",18.342172158773,23.644706194348,26.4215821418877,25.4774165517151,16.7317312071237,23.0930160454404,39.9101105417588
"FBgn0000157",0,0,0,0.878531605231554,1.11544874714158,0,0
"FBgn0000158",6.72546312488343,7.88156873144933,4.80392402579776,7.02825284185243,7.25041685642027,4.61860320908808,3.99101105417588
"FBgn0000163",789.93621430449,922.143541579571,845.490628540405,766.958091367146,871.165471517573,1168.50661189928,908.620183334043
"FBgn0000166",4.89124590900613,14.4495426743238,4.80392402579776,3.51412642092621,8.36586560356185,12.3162752242349,7.98202210835177
"FBgn0000171",5744.7683201277,7524.27094895696,7001.71926760023,5877.37643899909,6017.28826645525,8813.83445734308,6879.17272038117
"FBgn0000173",1752.90025264007,1590.76328896419,1575.68708046166,1574.32863657494,1372.00195898414,1311.68331138101,1642.96621730241
"FBgn0000179",1.8342172158773,0,2.40196201289888,0,1.67317312071237,1.53953440302936,0
"FBgn0000180",25.0676352836564,39.4078436572466,30.024525161236,26.3559481569466,13.385384965699,32.3302224636166,25.2764033431139
"FBgn0000181",12132.1240715511,12836.4482739538,12750.8153454737,13093.6350443711,15604.5702481371,13149.1633362738,14596.4577621393
"FBgn0000182",1.8342172158773,5.25437915429955,3.60294301934832,3.51412642092621,2.78862186785395,3.07906880605872,6.65168509029314
"FBgn0000183",2692.01946716925,2617.99441362975,2574.9032778276,2777.91693574217,2601.78420270773,2626.44569156809,2607.46055539491
"FBgn0000206",0,0,0,0,0,0,0
"FBgn0000210",1344.48121923806,1867.93178935349,1572.08413744232,1357.33133008275,1553.26238039465,1865.91569647158,1451.39768670196
"FBgn0000212",3040.52073818594,3538.82436042075,3677.40384174818,3156.56405759697,3238.70543732558,3337.71058576765,3022.5257050292
"FBgn0000216",0,0,0,0,0,0,1.33033701805863
"FBgn0000221",168.747983860712,203.607192229108,192.15696103191,214.361711676499,201.896223232626,220.153419633198,259.415718521432
"FBgn0000227",0,0,0,0,0,0,0
"FBgn0000228",671.323501011091,806.547200184981,772.230787146989,720.395916289874,870.050022770432,846.743921666148,780.907829600415
"FBgn0000229",1144.55154270743,751.376219064836,701.372907766473,1039.30288898893,1014.50063552527,869.836937711588,831.460636286643
"FBgn0000233",4.27984017038036,1.31359478857489,4.80392402579776,6.14972123662088,11.1544874714158,3.07906880605872,5.32134807223451
"FBgn0000239",2528.77413495617,2519.47480448663,2311.88843741517,2664.5863586673,2363.63589519301,2515.59921454997,2466.4448314807
"FBgn0000241",7.3368688635092,15.7631374628987,2.40196201289888,3.51412642092621,9.48131435070342,6.15813761211744,13.3033701805863
"FBgn0000242",174.862041246969,176.021701669035,153.725568825528,164.285410178301,161.740068335529,157.032509108995,137.024712860039
"FBgn0000244",432.263857208417,417.723142766814,444.362972386292,571.04554340051,561.628444185785,657.381190093537,486.903348609458
"FBgn0000246",287.36069715411,136.613858011788,140.514777754584,186.248700309089,230.340166284736,144.71623388476,109.087635480807
"FBgn0000247",2198.61503609826,2707.31885925284,2572.5013158147,2685.67111719286,2608.47689519058,3182.21761106169,2684.62010244231
"FBgn0000250",1975.45194149985,2209.46643438296,2303.48157037002,2140.9815219493,2497.48974485,2312.3806733501,2320.10775949425
"FBgn0000251",1.8342172158773,2.62718957714978,2.40196201289888,0.878531605231554,1.67317312071237,3.07906880605872,1.33033701805863
"FBgn0000253",12520.9781213171,9509.11267449361,9826.42659476931,11096.7327056798,11678.7483825723,8699.90891151891,8715.03780530207
"FBgn0000256",1702.15357633413,1856.10943625632,1860.31957899018,2033.80066611105,2696.0396218412,2746.52937500438,2395.93696952359
"FBgn0000257",655.426951806822,847.268638630802,808.260217340473,666.805488370749,668.153799537806,812.874164799502,814.16625505188
"FBgn0000258",1707.65622798177,840.700664687928,767.426863121192,1392.47259429201,1231.4554168443,839.046249651001,778.247155564297
"FBgn0000259",2455.40544632108,1706.35963035878,1815.88328175155,2019.74416042734,2656.99891569124,1762.76689146862,1794.62463736109
"FBgn0000261",1578.64961713173,1785.17531767327,1980.41767963513,1820.31748603978,1865.03030522072,2278.51091648345,2014.13024534076
"FBgn0000273",2098.95590070226,1942.80669230226,1952.79511648679,1749.15642601602,2558.83942594278,2460.17597604092,1952.93474251007
"FBgn0000274",0,0,0,0,0,0,0
"FBgn0000276",100.270541134626,55.1709811201453,66.0539553547192,129.144145969038,58.5610592249329,40.0278944787634,37.2494365056416
"FBgn0000277",32.4045041471656,26.2718957714977,19.215696103191,77.3107812603767,18.9626287014068,23.0930160454404,26.6067403611726
"FBgn0000278",37.2957500561717,28.8990853486475,33.6274681805843,70.2825284185243,47.4065717535171,46.1860320908808,49.2224696681692
"FBgn0000279",150.405811701939,110.341962240291,91.2745564901574,84.3390341022291,92.5822460127511,75.4371857484386,83.8112321376936
"FBgn0000280",0.611405738625766,1.31359478857489,0,0,0,1.53953440302936,0
"FBgn0000281",1.22281147725153,1.31359478857489,0,1.75706321046311,1.11544874714158,1.53953440302936,0
"FBgn0000283",3411.64402153178,3454.75429395195,3216.2271352716,3503.58404166344,4278.30366966153,3527.07331734026,3292.5841196951
"FBgn0000286",357.672357096073,384.883273052442,419.142371250854,517.455115481385,596.207355347174,606.576554793568,512.179751952572
"FBgn0000287",0,0,2.40196201289888,0,1.11544874714158,0,1.33033701805863
"FBgn0000289",2918.23959046078,3484.96697408918,3212.62419225225,3775.92883928522,3464.58380862175,3779.55695943708,3505.43804258448
"FBgn0000299",55225.834747111,73806.9503856572,62563.9045499771,36730.527883126,40028.9937399227,47020.4597373227,40556.6543325353
"FBgn0000303",5.5026516476319,1.31359478857489,3.60294301934832,0.878531605231554,3.34634624142474,1.53953440302936,2.66067403611726
"FBgn0000307",1980.34318740886,1417.3687768723,1423.16249264259,1550.60828323369,1976.57517993488,1753.52968505044,1398.18420597962
"FBgn0000308",19106.4293320552,15487.2825572979,16437.8270352735,15990.1537468195,20797.5418904547,14171.4141798853,15316.170088909
"FBgn0000313",56.8607336921963,59.1117654858699,61.2500313289214,56.2260227348194,62.4651298399284,56.9627729120863,55.8741547584624
"FBgn0000316",2.44562295450307,2.62718957714978,0,5.27118963138932,1.67317312071237,0,1.33033701805863
"FBgn0000317",1530.34856378029,1422.6231560266,1233.40749362357,1673.60270796611,1448.96792253691,1444.08327004154,1303.73027769746
"FBgn0000318",868.196148848588,990.450470585465,1142.13293713342,820.548519286271,863.357330287582,722.04163502077,940.54827176745
"FBgn0000319",13436.8639177785,15245.5811162001,13828.0953082588,15699.3597854879,11804.2363666258,14419.279218773,13796.925214286
"FBgn0000320",0,2.62718957714978,0,2.63559481569466,0,1.53953440302936,1.33033701805863
"FBgn0000326",297.143188972122,292.9316378522,270.220726451124,238.960596622983,282.76625740039,269.418520530138,234.139315178319
"FBgn0000330",195.038430621619,216.743140114856,223.382467199596,283.765708489792,194.088082002635,244.785970081668,232.80897816026
"FBgn0000337",26.9018524995337,23.644706194348,24.0196201289888,21.9632901307888,17.8471799542653,32.3302224636166,30.5977514153484
"FBgn0000338",1950.99571195482,1980.90094117093,1986.42258466737,1239.60809498172,1861.12623460573,2143.03188901687,1668.24262064552
"FBgn0000339",697.613947771999,487.343666561283,516.421832773259,675.590804423065,544.338988605091,489.571940163336,550.759525476272
"FBgn0000346",105.773192782258,115.59634139459,135.710853728787,90.48875533885,76.965963552769,72.3581169423799,61.1955028306969
"FBgn0000351",40.9641844879263,35.467059291522,40.8333542192809,31.6271377883359,21.7512505692608,32.3302224636166,37.2494365056416
"FBgn0000352",859.025062769202,870.91334482515,821.471008411416,797.706697550251,817.066207281207,917.562504205498,778.247155564297
"FBgn0000355",0.611405738625766,0,0,0.878531605231554,1.11544874714158,0,0
"FBgn0000356",0,0,0,0,0,0,0
"FBgn0000357",4.27984017038036,2.62718957714978,4.80392402579776,1.75706321046311,3.34634624142474,3.07906880605872,3.99101105417588
"FBgn0000358",0,0,0,0,0.55772437357079,0,0
"FBgn0000359",0.611405738625766,0,0,0.878531605231554,0.55772437357079,1.53953440302936,0
"FBgn0000360",0.611405738625766,1.31359478857489,0,0,0,0,2.66067403611726
"FBgn0000363",4.27984017038036,2.62718957714978,2.40196201289888,1.75706321046311,4.46179498856632,1.53953440302936,5.32134807223451
"FBgn0000370",11817.8615218974,10228.9626186326,10257.5787760847,12879.2733326946,11453.4277356497,10390.3176860451,11255.9815097941
"FBgn0000376",1134.1576451508,1462.03099968385,1287.4516389138,1059.50911590925,1142.77724144655,1328.61818981434,1336.98870314892
"FBgn0000377",837.014456178674,932.65229988817,1002.81914038528,811.763203233956,831.009316620477,937.57645144488,896.647150171515
"FBgn0000382",715.344714192147,693.578048367541,679.755249650383,610.57946563593,815.950758534065,875.995075323706,740.997719058656
"FBgn0000384",650.535705897815,580.6088965501,578.87284510863,761.686901735757,495.259243730861,589.641676360245,534.795481259568
"FBgn0000392",1182.45869850223,1408.17361335228,1261.03005677191,895.223705730953,980.479448737448,937.57645144488,896.647150171515
"FBgn0000394",522.140500786404,570.100138241501,635.318952411753,668.562551581212,584.495143502188,677.395137332918,694.435923426604
"FBgn0000395",457.331492492073,411.15516882394,403.529618167012,370.740337407716,639.709856485696,692.790481363212,502.867392826161
"FBgn0000404",2624.15343018179,2428.83676407497,2418.77574698917,2625.05243643188,2314.55615031878,2367.80391185916,2226.98416823014
"FBgn0000405",2821.02607801929,2941.13873161917,2667.3788153242,2271.00419952357,1881.76203642784,1916.72033177155,1728.10778645816
"FBgn0000406",86.2082091462331,84.0700664687928,117.696138632045,207.333458834647,414.946933936668,409.51615120581,538.786492313744
"FBgn0000409",3595.06574311951,4220.58005569111,4282.6982689987,4165.99687200803,4563.85854892977,3924.27319332184,4658.84023724132
"FBgn0000411",0,0,0,0,0,0,0
"FBgn0000412",3193.37217284238,3110.59245934533,2877.55049145286,2271.8827311288,2832.68209336604,2711.1200837347,2596.81785925044
"FBgn0000413",2386.92800359499,2885.96775049903,2829.51125119488,2289.45336323343,2455.66041683219,3397.7524274858,2720.53920192989
"FBgn0000414",2051.87765882807,2154.29545326282,2153.35894456384,2749.80392437476,2375.90583141156,2584.87826268629,2313.45607440395
"FBgn0000416",32379.436511882,33454.6320754252,33363.2523591654,43188.6137131832,41073.0537672472,43134.6749040766,43595.1440817812
"FBgn0000422",9.78249181801226,3.94078436572466,9.60784805159551,5.27118963138932,5.5772437357079,7.6976720151468,5.32134807223451
"FBgn0000426",794.21605447487,660.738178653168,805.858255327574,633.42128737195,783.602744866959,549.613781881481,659.847160957079
"FBgn0000427",0,0,0,0,0,0,1.33033701805863
"FBgn0000439",0,0,0,0,0,0,0
"FBgn0000442",3.6684344317546,1.31359478857489,7.20588603869663,1.75706321046311,3.90407061499553,4.61860320908808,2.66067403611726
"FBgn0000447",799.718706122502,705.400401464715,747.010186011551,484.070914482586,545.454437352232,492.651008969395,564.062895656858
"FBgn0000448",7.3368688635092,9.19516352002421,9.60784805159551,6.14972123662088,5.5772437357079,6.15813761211744,9.3123591264104
"FBgn0000449",0,0,0,0,0,0,0
"FBgn0000451",1.22281147725153,0,1.20098100644944,0.878531605231554,1.11544874714158,0,0
"FBgn0000454",2209.00893365489,2889.90853486475,2972.42799096236,2764.7389616637,2294.47807287023,2868.1525928437,2894.81335129557
"FBgn0000455",442.046349026429,539.887458104279,520.024775792607,522.726305112774,438.929082000211,638.906777257184,646.543790776493
"FBgn0000459",5.5026516476319,7.88156873144933,3.60294301934832,2.63559481569466,3.90407061499553,1.53953440302936,7.98202210835177
"FBgn0000463",0.611405738625766,1.31359478857489,3.60294301934832,0.878531605231554,0,1.53953440302936,1.33033701805863
"FBgn0000464",1495.49843667862,1553.98263488409,1445.98113176512,1453.09127505299,1633.01696581527,1798.17618273829,1438.09431652138
"FBgn0000472",2836.31122148493,2238.36551973161,2399.56005088598,1815.92482801362,3644.17105691154,3039.04091157996,2461.12348340846
"FBgn0000473",11.0053032952638,22.3311114057731,18.0147150967416,7.90678444708398,22.3089749428316,16.934878433323,14.6337071986449
"FBgn0000477",0,1.31359478857489,2.40196201289888,0.878531605231554,0.55772437357079,3.07906880605872,2.66067403611726
"FBgn0000479",703.728005158257,870.91334482515,843.088666527506,869.746289179238,976.575378122453,952.971795475174,955.181978966095
"FBgn0000482",831.511804531042,1083.71570057428,1083.28486781739,1015.58253564768,965.420890651037,1094.60896055387,1042.98422215796
"FBgn0000489",106.384598520883,124.791504914614,120.098100644944,108.937919048713,90.3513485184679,121.623217839319,110.417972498866
"FBgn0000490",271.46414794984,279.795689966451,258.210916386629,98.395539785934,168.432760818378,177.046456348376,151.658420058684
"FBgn0000492",0.611405738625766,0,0,0.878531605231554,0.55772437357079,0,1.33033701805863
"FBgn0000497",0.611405738625766,0,0,7.02825284185243,5.01951936213711,3.07906880605872,0
"FBgn0000499",865.750525894085,1000.95922889406,1056.86328567551,842.51180941706,951.477781311767,1097.68802935993,941.878608785509
"FBgn0000500",2.44562295450307,7.88156873144933,8.40686704514607,2.63559481569466,3.90407061499553,1.53953440302936,5.32134807223451
"FBgn0000504",19.5649836360245,6.56797394287444,1.20098100644944,8.78531605231554,10.596763097845,0,2.66067403611726
"FBgn0000520",450.60602936719,706.71399625329,720.588603869664,526.240431533701,484.104756259445,641.985846063243,670.489857101549
"FBgn0000524",908.548927597889,1141.51387127158,981.201482269192,791.55697631363,780.256398625535,846.743921666148,790.220188726825
"FBgn0000527",91.710860793865,136.613858011788,92.4755374966068,156.378625731217,134.969298404131,173.967387542318,171.613475329563
"FBgn0000529",0,0,1.20098100644944,1.75706321046311,0.55772437357079,0,0
"FBgn0000533",7.94827460213496,5.25437915429955,9.60784805159551,1.75706321046311,8.36586560356185,4.61860320908808,9.3123591264104
"FBgn0000535",124.115364941031,137.927452800363,127.303986683641,136.172398810891,219.18567881332,289.43246776952,208.862911835205
"FBgn0000536",1020.4361777664,838.073475110778,802.255312308225,1030.51757293661,887.897202724697,743.595116663181,778.247155564297
"FBgn0000541",6092.65818540576,4256.04711498264,3665.39403168369,5219.35626668066,6269.37968330925,5006.56587865148,3843.34364517138
"FBgn0000542",145.514565792932,170.767322514735,175.343226941618,110.694982259176,173.452280180516,189.362731572611,163.631453221211
"FBgn0000543",604.680275500883,809.174389762131,919.95145094027,650.11338787135,650.306619583541,703.567222184417,752.970752221183
"FBgn0000546",925.056882540784,924.770731156721,820.270027404967,869.746289179238,1043.50230295095,1123.86011421143,855.406702611698
"FBgn0000547",396.190918629497,396.705626149616,449.16689641209,197.6696111771,294.478469245377,381.804531951281,276.710099756195
"FBgn0000551",0,3.94078436572466,1.20098100644944,0.878531605231554,2.23089749428316,3.07906880605872,0
"FBgn0000552",0,0,0,0,0,0,0
"FBgn0000556",154991.354741632,192297.141099478,197138.630246663,203943.205370058,200964.823528763,202051.574122379,222320.601109886
"FBgn0000557",55.6379222149447,38.0942488686717,52.8431642837753,35.1412642092621,42.9447767649508,41.5674288817927,39.9101105417588
"FBgn0000559",95942.3999108939,113301.49129895,115298.980543172,107886.31671725,95736.7350696675,107870.557017058,116183.653135132
"FBgn0000560",0,0,1.20098100644944,0,1.11544874714158,0,0
"FBgn0000562",1299.84860031838,1483.04851630105,1367.91736634591,1453.96980665822,1573.3404578432,1651.9204144505,1384.88083579903
"FBgn0000564",0,0,0,0,0,0,0
"FBgn0000565",618.742607489276,824.937527225029,903.137716849978,357.562363329242,482.431583138733,475.716130536072,552.089862494331
"FBgn0000566",794.827460213496,966.805764391117,774.632749159888,848.661530653681,752.370179946995,652.762586884449,798.202210835177
"FBgn0000567",162.022520735828,155.004185051837,123.701043664292,309.243125041507,334.634624142474,411.055685608839,332.584254514657
"FBgn0000568",3225.16527125092,3492.84854282063,3277.47716660052,2239.37706173523,4295.59312524222,5115.87282126656,3758.20207601562
"FBgn0000575",2030.47845797617,1362.19779575216,1403.94679653939,1139.45549198533,1442.27523005406,1462.55768287789,1114.82242113313
"FBgn0000576",0,0,0,0,0,0,0
"FBgn0000577",0,0,0,0,1.11544874714158,0,1.33033701805863
"FBgn0000578",4719.44089645229,4852.41914899563,4709.04652628825,5457.43833169841,6173.45109105507,6824.75600862915,5410.48065244444
"FBgn0000579",8581.69094735126,11479.5048573559,11125.8880437476,6989.59745122224,6846.62440995501,8174.9276800859,8033.90525205605
"FBgn0000581",3148.7395539227,3487.59416366633,3072.10941449767,3270.77316627707,3753.48503413141,4116.71499370051,3283.27176056869
"FBgn0000588",271.46414794984,379.628893898143,301.446232618809,362.833552960632,317.90289293535,361.7905847119,384.467398218944
"FBgn0000591",0,0,0,0.878531605231554,0,0,0
"FBgn0000592",4.27984017038036,0,4.80392402579776,6.14972123662088,1.67317312071237,3.07906880605872,2.66067403611726
"FBgn0000594",27.5132582381595,10.5087583085991,14.4117720773933,18.4491637098626,17.8471799542653,33.8697568666459,27.9370773792312
"FBgn0000606",0,2.62718957714978,0,0.878531605231554,1.11544874714158,1.53953440302936,0
"FBgn0000611",1372.60588321485,1254.48302308902,1174.55942430755,1564.6647889174,1556.0510022625,1328.61818981434,1416.80892423244
"FBgn0000615",417.590119481398,386.196867841017,321.86290972845,530.633089559858,349.693182228885,318.683621427077,352.539309785536
"FBgn0000617",723.904394532907,915.575567636697,880.319077727439,818.791456075808,615.727708422152,862.139265696441,919.262879478512
"FBgn0000618",167.52517238346,153.690590263262,190.955980025461,133.536803995196,146.681510249118,104.688339405996,164.96179023927
"FBgn0000625",0.611405738625766,0,1.20098100644944,0.878531605231554,0.55772437357079,0,0
"FBgn0000629",920.165636631778,1109.98759634578,1143.33391813987,1207.98095719339,1015.05835989884,1260.87867608105,1164.0448908013
"FBgn0000630",18.342172158773,19.7039218286233,20.4166771096405,7.90678444708398,20.0780774485484,32.3302224636166,26.6067403611726
"FBgn0000633",34.2387213630429,30.2126801372224,40.8333542192809,10.5423792627786,19.5203530749776,20.0139472393817,17.2943812347622
"FBgn0000634",424.315582606282,411.15516882394,381.911960050922,368.983274197253,300.055712981085,310.985949411931,268.728077647843
"FBgn0000635",158.354086304073,183.903270400484,202.965790089955,49.197769892967,145.008337128405,189.362731572611,146.337071986449
"FBgn0000636",50.7466763059386,39.4078436572466,42.0343352257304,43.9265802615777,57.4456104777913,56.9627729120863,59.8651658126383
"FBgn0000639",0,0,1.20098100644944,1.75706321046311,0.55772437357079,0,2.66067403611726
"FBgn0000640",0.611405738625766,0,2.40196201289888,0,4.46179498856632,0,0
"FBgn0000644",3.05702869312883,1.31359478857489,7.20588603869663,9.66384765754709,6.69269248284948,7.6976720151468,6.65168509029314
"FBgn0000658",6.11405738625766,5.25437915429955,3.60294301934832,4.39265802615777,3.90407061499553,3.07906880605872,1.33033701805863
"FBgn0000659",4.27984017038036,2.62718957714978,2.40196201289888,1.75706321046311,2.78862186785395,0,1.33033701805863
"FBgn0000662",1126.82077628729,1128.37792338583,1092.89271586899,1215.00921003524,1273.28474486211,1283.97169212649,1118.81343218731
"FBgn0000667",1167.78496077521,1602.58564206136,1539.65765026818,1304.61943376886,1399.88817766268,1767.3854946777,1721.45610136786
"FBgn0000709",2056.76890473708,2147.72747931994,2166.56973563479,2064.54927229415,2321.8065671752,2738.83170298923,2357.35719599989
"FBgn0000711",1230.14834611504,1007.52720283694,986.005406294989,1046.33114183078,1140.54634395226,969.906673908497,999.08310056203
"FBgn0000715",0.611405738625766,0,0,0,0.55772437357079,0,0
"FBgn0000719",1934.48775701192,1949.37466624513,2131.74128644775,2023.25828684827,2207.47307059319,2487.88759529545,1990.18417901571
"FBgn0000721",951.958735040318,979.941712276866,951.176957107956,834.605024969976,926.937908874652,991.460155550908,876.692094900636
"FBgn0000723",1791.4188141735,2007.17283694243,2065.68733109304,1831.73839690779,1951.47758312419,2349.3294990228,2100.60215151457
"FBgn0000808",129.618016588662,126.105099703189,133.308891715888,108.059387443481,147.239234622688,121.623217839319,148.997746022566
"FBgn0000810",365.009225959583,269.286931657852,229.387372231843,282.008645279329,412.158312068814,255.562710902874,230.148304124143
"FBgn0000826",121.669741986527,170.767322514735,176.544207948068,107.18085583825,94.2554191334634,110.846477018114,98.4449393363385
"FBgn0000927",31.1816926699141,42.0350332343964,38.431392206382,23.7203533412519,20.0780774485484,47.7255664939102,34.5887624695243
"FBgn0000928",744.692189646183,868.286155248001,802.255312308225,629.028629345792,490.797448742295,618.892830017803,589.339298999972
"FBgn0000964",0.611405738625766,0,0,0,0,0,1.33033701805863
"FBgn0000986",2418.10969626491,2549.68748462386,2287.86881728618,2632.95922087897,2135.52662640255,2507.90154253483,2091.28979238816
"FBgn0000996",1133.54623941217,1109.98759634578,1055.66230466906,1225.55158929802,1416.61990886981,1253.1810040659,1257.1684820654
"FBgn0001075",45.8554303969325,47.289412388696,38.431392206382,29.8700745778728,46.8488473799463,58.5023073151157,43.9011215959347
"FBgn0001077",0,0,0,0,0,0,0
"FBgn0001078",1035.10991549342,1257.11021266617,1132.52508908182,886.438389678638,1119.91054213015,1450.24140765366,1133.44713938595
"FBgn0001079",341.164402153178,391.451246995316,387.916865083169,410.274259643136,346.904560361031,391.041738369457,368.50335400224
"FBgn0001083",171.193606815215,215.429545326282,202.965790089955,217.875838097425,131.622952162706,207.837144408964,182.256171474032
